151.404512;0.288214;152.287369;152.575582;3;1.171070
151.592448;0.213713;152.575582;152.789296;4;1.196848
152.146962;0.646805;152.789296;153.436101;4;1.289138
152.636900;0.098274;153.436101;153.534374;3;0.897475
152.794334;0.104013;153.534374;153.638387;3;0.844053
153.669374;0.195245;153.669374;153.864618;1;0.195245
153.858167;0.046246;153.864618;153.910865;2;0.052698
154.149513;0.354989;154.149513;154.504502;1;0.354989
154.461649;0.012822;154.504502;154.517324;2;0.055675
154.501620;0.094690;154.517324;154.612014;3;0.110394
154.689359;0.363383;154.689359;155.052742;1;0.363383
155.199168;0.115147;155.199168;155.314315;1;0.115147
155.404994;0.307561;155.404994;155.712555;1;0.307561
157.548670;0.298870;157.548670;157.847540;1;0.298870
157.750769;0.505550;157.847540;158.353090;2;0.602321
158.961358;0.160654;158.961358;159.122012;1;0.160654
160.938259;0.508915;160.938259;161.447173;1;0.508915
161.728065;0.327401;161.728065;162.055466;1;0.327401
162.186432;0.408117;162.186432;162.594549;1;0.408117
162.509299;0.077667;162.594549;162.672216;2;0.162918
162.971082;0.106249;162.971082;163.077331;1;0.106249
163.151364;0.152963;163.151364;163.304328;1;0.152963
164.198977;0.103372;164.198977;164.302350;1;0.103372
165.088775;1.190564;165.088775;166.279340;1;1.190564
165.853882;0.589089;166.279340;166.868429;2;1.014547
166.739616;0.212479;166.868429;167.080908;2;0.341292
167.320563;0.034692;167.320563;167.355255;1;0.034692
167.726845;0.845459;167.726845;168.572304;1;0.845459
168.720762;0.208315;168.720762;168.929077;1;0.208315
168.941697;0.057290;168.941697;168.998987;1;0.057290
168.957053;0.359199;168.998987;169.358186;2;0.401133
169.457282;0.112820;169.457282;169.570102;1;0.112820
171.000692;0.693753;171.000692;171.694444;1;0.693753
171.677532;0.011812;171.694444;171.706257;2;0.028724
171.766204;0.124728;171.766204;171.890931;1;0.124728
171.952677;0.070746;171.952677;172.023423;1;0.070746
172.275227;0.179755;172.275227;172.454982;1;0.179755
172.465185;0.258659;172.465185;172.723844;1;0.258659
172.602565;0.428776;172.723844;173.152620;2;0.550055
173.177105;0.906201;173.177105;174.083306;1;0.906201
174.131008;0.249820;174.131008;174.380828;1;0.249820
174.845434;0.018937;174.845434;174.864370;1;0.018937
175.398887;0.447815;175.398887;175.846702;1;0.447815
