Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
177.118602;0.042962;177.118602;177.161563;1;0.042962
178.256553;0.261910;178.256553;178.518463;1;0.261910
178.989237;0.299121;178.989237;179.288358;1;0.299121
179.653213;0.036257;179.653213;179.689470;1;0.036257
180.763713;0.225635;180.763713;180.989348;1;0.225635
180.827879;0.256031;180.989348;181.245379;2;0.417500
181.031804;0.078111;181.245379;181.323490;2;0.291686
181.148069;0.176909;181.323490;181.500399;3;0.352330
181.378750;0.230707;181.500399;181.731106;2;0.352356
183.041203;0.035739;183.041203;183.076942;1;0.035739
183.493033;0.137436;183.493033;183.630469;1;0.137436
183.632662;0.040485;183.632662;183.673148;1;0.040485
183.999298;0.055702;183.999298;184.055001;1;0.055702
184.473059;0.594926;184.473059;185.067985;1;0.594926
184.909803;0.017411;185.067985;185.085397;2;0.175594
185.155026;0.030221;185.155026;185.185246;1;0.030221
185.293679;0.083318;185.293679;185.376996;1;0.083318
185.368254;0.150353;185.376996;185.527350;2;0.159096
186.086773;0.089413;186.086773;186.176186;1;0.089413
187.212516;0.118736;187.212516;187.331252;1;0.118736
187.296719;0.058466;187.331252;187.389718;2;0.092999
188.425281;0.061123;188.425281;188.486403;1;0.061123
190.129449;0.141870;190.129449;190.271319;1;0.141870
190.285236;0.215084;190.285236;190.500320;1;0.215084
190.830943;0.193050;190.830943;191.023994;1;0.193050
191.591678;0.083053;191.591678;191.674731;1;0.083053
191.864487;0.441818;191.864487;192.306305;1;0.441818
192.232160;0.304516;192.306305;192.610822;2;0.378661
192.846093;0.069935;192.846093;192.916028;1;0.069935
192.847765;0.395920;192.916028;193.311948;2;0.464182
194.329630;0.632728;194.329630;194.962357;1;0.632728
194.364020;0.459992;194.962357;195.422349;2;1.058329
194.533644;0.097799;195.422349;195.520148;3;0.986503
194.976831;0.001971;195.520148;195.522119;3;0.545289
195.364703;0.059502;195.522119;195.581621;4;0.216918
195.552314;0.104240;195.581621;195.685861;2;0.133547
195.828117;0.101982;195.828117;195.930099;1;0.101982
196.082733;0.164921;196.082733;196.247654;1;0.164921
196.136642;0.234036;196.247654;196.481689;2;0.345048
196.579532;0.093629;196.579532;196.673161;1;0.093629
197.198361;0.030631;197.198361;197.228991;1;0.030631
197.856989;0.223274;197.856989;198.080262;1;0.223274
198.210288;0.453142;198.210288;198.663430;1;0.453142
199.316026;0.242785;199.316026;199.558811;1;0.242785
199.557039;0.058596;199.558811;199.617408;2;0.060369
200.232762;0.036527;200.232762;200.269289;1;0.036527
201.259896;0.150680;201.259896;201.410576;1;0.150680
201.366219;0.304117;201.410576;201.714693;2;0.348474
201.773277;0.061614;201.773277;201.834890;1;0.061614
203.541837;0.101799;203.541837;203.643637;1;0.101799
203.880417;0.015101;203.880417;203.895519;1;0.015101
204.292261;0.024369;204.292261;204.316630;1;0.024369
204.383407;0.067745;204.383407;204.451152;1;0.067745
204.451792;0.014884;204.451792;204.466676;1;0.014884
205.396476;0.397180;205.396476;205.793656;1;0.397180
205.593137;0.338605;205.793656;206.132262;2;0.539125
205.648077;0.192263;206.132262;206.324524;3;0.676447
206.973593;0.090380;206.973593;207.063973;1;0.090380
207.744927;0.061053;207.744927;207.805979;1;0.061053
208.335382;0.036153;208.335382;208.371534;1;0.036153
208.400019;0.049319;208.400019;208.449338;1;0.049319
208.674736;0.023733;208.674736;208.698469;1;0.023733
208.758667;0.072683;208.758667;208.831350;1;0.072683
209.921457;0.078655;209.921457;210.000112;1;0.078655
210.030538;0.012048;210.030538;210.042586;1;0.012048
210.435507;0.379465;210.435507;210.814972;1;0.379465
210.465045;0.026923;210.814972;210.841895;2;0.376850
211.463134;0.028711;211.463134;211.491845;1;0.028711
211.653629;0.098774;211.653629;211.752403;1;0.098774
211.662879;0.175556;211.752403;211.927959;2;0.265079
211.804489;0.260189;211.927959;212.188148;2;0.383660
212.235485;0.026243;212.235485;212.261729;1;0.026243
214.157459;0.227808;214.157459;214.385267;1;0.227808
214.472667;0.077667;214.472667;214.550334;1;0.077667
214.600849;0.077608;214.600849;214.678457;1;0.077608
214.718538;0.364081;214.718538;215.082619;1;0.364081
214.778384;0.042817;215.082619;215.125437;2;0.347053
214.855400;0.122420;215.125437;215.247857;3;0.392456
214.983457;0.208858;215.247857;215.456714;4;0.473257
215.599431;0.269966;215.599431;215.869397;1;0.269966
216.206436;0.123533;216.206436;216.329969;1;0.123533
216.785652;0.150723;216.785652;216.936375;1;0.150723
217.049065;0.146321;217.049065;217.195386;1;0.146321
217.120246;0.509831;217.195386;217.705216;2;0.584971
218.684182;0.045183;218.684182;218.729364;1;0.045183
219.100393;0.118787;219.100393;219.219180;1;0.118787
219.414724;0.007091;219.414724;219.421815;1;0.007091
219.806809;0.006166;219.806809;219.812975;1;0.006166
220.283865;0.128289;220.283865;220.412154;1;0.128289
221.939639;0.183481;221.939639;222.123120;1;0.183481
